	{0,3} {0,3} 		0.0 		 	
	{0,0,3,3} {0,3,3,0} 		9.0 		 	
	{0,0,3,3,1,2} {0,3,3,0,1,2} 		9.0 		 	
	{0,0,0,1,2,3,4,4,4,3,2,1,1,2} {10,20,30,40,50,60,70,30,10,8,6,8,30,30} 		168.0 		 	
	{0,3,6,10} {0,3,6,10} 		0.0 		 	
	{0,3,6,10,15} {0,3,6,10,14} 		5.0 		 	
	{10} {240} 		0.0 		 	
	{10,15,3,37} {49,49,12,8} 		745.5 		 	
	{0,10,0,10,0,10,0,10,0,10} {100,0,200,10,300,20,400,30,500,40} 		2200.0 		 	
	{4645,4188,9996,7820,1216,1262,295,6323,9374,6988,4587,7799,9732,2046,6690,5922,4276,3443,2291,960,2958,9352,7613,6661,2575,3818,4444,1384,1713,5753,6578,9178,8061,9119,5189,8934,6856,3729,3184,2304,1784,8571,1082,3538,2094,2068,9444,6900,2229,6201} {6549,4407,3908,8376,9394,9337,892,441,7386,8726,2755,8329,5109,3859,5416,8673,5623,9370,5700,2257,1048,9664,6621,4044,1703,5619,9841,4916,1651,5055,4387,9857,1005,2929,3257,9791,7838,9753,1979,6820,5061,9194,5765,5063,115,8354,4326,1850,7819,6673} 		8.04020805E7 		 	
	{5406,9835,2770,3881,3344,2546,3960,1525,2220,7154,5623,1206,4634,2085,9745,9331,5139,9871,4522,1223,7839,9014,1156,3563,5828,3087,7187,9064,7495,2727,2652,316,7236,8688,7871,2226,621,6617,4125,4923,6546,6729,1037,1597,1409,4016,6937,8145,2859,7191} {5972,6480,9240,1971,5091,6271,1932,4579,9608,2143,9398,3032,7527,8437,104,7336,4156,4214,8944,8235,4122,5764,6454,3497,4768,2525,3666,4676,40,1180,2936,325,6470,5113,7596,4146,5339,8989,5792,9045,7651,659,6354,575,985,5140,7042,5746,9856,7856} 		7.9893332E7 		 	
	{994,4058,3142,6999,8423,6464,4599,7079,2522,1716,2341,3032,9877,1483,1650,7869,7466,2715,138,4478,3010,3420,7214,8317,2310,8664,5875,5946,9892,3701,4398,7611,1731,3657,7928,4500,1358,1666,2532,3876,3121,9901,6757,7714,8905,369,8205,3035,7092,4941} {8039,5658,3661,6926,6016,2965,8846,6667,6651,7628,4350,7082,5924,6924,1969,6526,3060,8214,5721,7307,464,5427,6808,6427,8503,2739,3299,6194,5474,1434,6114,1944,5634,8405,5420,6579,614,7292,4042,4162,2100,5722,6984,7299,6097,4626,8667,5513,1666,8117} 		6.30240385E7 		 	
	{5194,4582,5052,6476,6032,3014,8955,5491,936,4276,7189,9275,4150,8308,6179,2860,6286,7761,9892,3778,9438,9887,6820,4988,104,7254,722,2930,7459,5465,3933,75,7001,8541,4499,3919,2139,5117,959,6818,8739,1144,1045,3583,165,7238,3085,6248,2880,1340} {1986,4366,9452,4901,5785,7534,7874,4697,9847,6562,7328,5646,9015,5544,5239,1180,526,433,7339,7340,1180,5222,2992,3993,3427,9713,4949,5966,1984,6107,6355,2524,5088,4147,386,6222,6970,7016,352,4551,668,2747,613,406,2775,8362,1177,9823,4215,6442} 		8.3603832E7 		 	
	{1418,7925,5110,9871,9585,164,3643,3024,7609,725,6284,2371,2132,1179,10000,1438,721,6257,7318,2429,4099,9353,5988,4740,2630,1102,9467,3447,5817,441,8259,8426,6111,72,4644,7259,827,737,5849,7609,8449,1225,3179,7209,8104,3516,7174,2145,3524,4988} {1319,7959,3669,6403,74,6816,2727,5153,3962,665,4388,4395,4781,7647,9002,4282,2846,8537,4249,5658,3496,6147,8275,5611,7241,1338,7561,3563,6393,4114,3649,7621,3533,793,5320,3426,9668,711,5310,215,2424,8448,3196,1324,7134,42,8528,8869,6165,4193} 		8.7771273E7 		 	
	{1301,6583,5247,2084,9254,9615,7376,2378,3358,7382,7664,4425,4166,1146,2235,7333,3746,4458,8714,4455,7719,5106,4049,8129,3583,9996,5845,4867,5357,3627,8462,2915,7095,3343,7691,6594,291,6995,288,4339,2739,1204,7157,9853,8857,884,1461,8278,4044,3172} {811,4816,4345,1887,5460,3182,828,467,7298,583,266,597,5727,4854,8622,7102,8156,3984,1483,7163,791,66,5238,1848,8397,5521,3940,9441,7116,1285,7244,1559,6969,9224,7234,5540,3114,3471,4517,9042,7486,7941,6430,5384,4897,9714,2703,561,229,553} 		7.39226425E7 		 	
	{5477,1811,8091,1449,2447,1672,5185,7616,2248,5839,552,3260,2146,4460,6280,2925,6439,7370,1348,5097,1266,607,3417,9104,3381,1362,2405,8589,4175,3254,8402,4706,2733,6366,8951,4715,4226,8945,3238,4139,2416,178,3237,3144,7565,5971,4332,306,3539,2118} {6434,5429,5791,1263,734,9029,452,6099,3886,1541,4666,6997,8369,7830,7964,9807,1606,5054,8039,7283,8781,340,3008,6049,573,6972,967,7264,1180,87,3427,3213,4447,5352,1741,4560,8486,6588,8121,5474,1621,838,5350,6374,5016,1839,1784,6495,9827,5372} 		6.98096745E7 		 	
	{478,9436,404,1815,1421,7607,1285,6890,2023,5086,4789,4693,6234,285,6787,5051,747,5435,7825,4195,5875,1131,4973,5086,3681,411,9388,6039,5930,5536,3387,2077,6853,3139,3314,5912,8311,5895,6994,7977,7367,1394,7062,7423,8814,1363,3954,8486,7706,6913} {752,1025,9242,2486,5947,29,8263,9053,6924,8883,6560,2641,1290,2448,2277,176,2703,7724,7118,2377,6263,2176,5579,3427,5419,7502,3671,6879,6976,1036,4992,1241,3310,9528,4483,1259,3396,2522,2747,3327,6738,5067,6258,6043,6823,1971,1316,9357,3179,8349} 		7.91843645E7 		 	
